pctORB,pctDRB,pctAST,pctSTL,pctBLK,pctTOV,ptsPerGame,pctUSG,ratioPER,pctFTRate,pctFT,fgaPerMinute,FG% by Distance 2P,FG% by Distance (3P),% of FG Ast'd 2P,% of FGA by Distance 3P,Corner 3s %3PA,% of FG Ast'd 3P,Dunks,% of FGA by Distance (0-3),% of FGA by Distance (3-10),% of FGA by Distance (10-16),% of FGA by Distance (16-3P)
0.01,0.063,0.14,0.012,0.4,0.096,14.2,0.249,14,0.289,0.904,15.9,0.44,0.34,0.26,0.366,0.23,0.735,0.001,0.099,0.134,0.16,0.241
0.032,0.142,0.08900000000000001,0.027000000000000003,0.012,0.083,14.2,0.185,15.8,0.294,0.82,12.7,0.529,0.336,0.756,0.446,0.226,0.943,0.023,0.274,0.075,0.064,0.139
0.031,0.10400000000000001,0.055999999999999994,0.011000000000000001,0.013999999999999999,0.084,6.1,0.11,8.6,0.199,0.695,7.5,0.55,0.316,0.855,0.422,0.615,1,0.066,0.296,0.083,0.039,0.163
0.8,0.096,0.069,0.018000000000000002,0.4,0.14,2.7,0.165,5.9,0.524,0.655,9.2,0.364,0.308,0.708,0.371,0.487,1,0.095,0.371,0.124,0.029,0.114
0.013999999999999999,0.079,0.142,0.015,0.4,0.127,6.8,0.174,13.8,0.241,0.833,11.7,0.46,0.45,0.423,0.496,0.243,0.78,0,0.089,0.147,0.071,0.196
0.028999999999999998,0.136,0.337,0.03,0.4,0.129,30.1,0.326,31.5,0.25,0.908,21.3,0.566,0.454,0.372,0.554,0.129,0.547,0.004,0.225,0.084,0.048,0.088
0.016,0.11599999999999999,0.076,0.012,0.5,0.11199999999999999,5.6,0.204,14.9,0.048,0.556,14.1,0.462,0.484,0.8,0.652,0.254,0.949,0,0.037,0.053,0.064,0.193
0.064,0.264,0.1,0.018000000000000002,0.047,0.084,24.3,0.29600000000000004,25,0.379,0.758,18.9,0.511,0.324,0.728,0.095,0.213,0.943,0.146,0.299,0.195,0.165,0.246
0.14400000000000002,0.242,0.077,0.017,0.033,0.13,6.5,0.127,18.7,0.605,0.559,7.2,0.611,NA,0.583,0,NA,NA,0.131,0.748,0.24,0.012,0
0.076,0.07400000000000001,0,0,0.027000000000000003,0,0.8,0.085,7.1,0.2,0.01,6.2,0.4,NA,0.5,0,NA,NA,0,0.6,0.4,0,0
0.10400000000000001,0.257,0.027000000000000003,0.016,0.054000000000000006,0.132,4.4,0.152,17,0.429,0.75,9,0.559,NA,0.778,0,NA,NA,0.249,0.599,0.232,0.09,0.079
0.031,0.165,0.077,0.018000000000000002,0.6,0.12300000000000001,5.6,0.141,9.6,0.304,0.524,8.9,0.432,0.375,0.375,0.464,0.188,0.833,0.101,0.319,0.014,0.058,0.145
0,0.185,0,0.08199999999999999,0,0,0,0,10.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.02,0.078,0.262,0.012,0.4,0.177,7.5,0.159,11.3,0.129,0.864,9.9,0.401,0.41,0.321,0.468,0.172,0.806,0,0.092,0.241,0.135,0.065
0.053,0.154,0.09,0.016,0.9,0.08900000000000001,12.3,0.174,15,0.258,0.755,11.2,0.513,0.344,0.622,0.344,0.539,1,0.035,0.305,0.136,0.059,0.16
0.027000000000000003,0.115,0.20800000000000002,0.015,0.6,0.095,23.5,0.298,21.5,0.474,0.85,17.7,0.458,0.338,0.252,0.101,0.424,0.83,0.029,0.226,0.213,0.214,0.247
0.049,0.139,0.184,0.01,0.012,0.18899999999999997,6.4,0.17,14,0.198,0.737,9.9,0.564,0.362,0.48,0.18,0.072,0.96,0,0.394,0.277,0.073,0.076
0.083,0.221,0.10099999999999999,0.021,0.035,0.16899999999999998,10.1,0.16699999999999998,17.1,0.428,0.827,9.4,0.54,0.3,0.712,0.035,0.65,1,0.131,0.387,0.197,0.157,0.223
0.026000000000000002,0.09300000000000001,0.209,0.01,0,0.09300000000000001,4.8,0.207,8.9,0.611,0.576,12.2,0.409,0.1,0.111,0.185,0,0,0.019,0.333,0.185,0.148,0.13
0.021,0.107,0.191,0.027999999999999997,0.3,0.11599999999999999,8.7,0.19399999999999998,14.7,0.222,0.848,12.7,0.421,0.399,0.402,0.456,0.187,0.679,0,0.2,0.101,0.106,0.139
0.027000000000000003,0.10400000000000001,0.287,0.015,0.6,0.163,14.1,0.21899999999999997,15.5,0.189,0.727,13.3,0.527,0.312,0.252,0.234,0.244,0.75,0.001,0.328,0.142,0.169,0.127
0.156,0.342,0.044000000000000004,0.023,0.032,0.105,16.2,0.24100000000000002,21.2,0.553,0.355,14.3,0.522,0.333,0.533,0.006,0,0,0.125,0.592,0.358,0.042,0.004
0.027999999999999997,0.126,0.114,0.017,0.7,0.131,7.9,0.127,11.7,0.201,0.735,8.4,0.534,0.42,0.872,0.489,0.244,1,0,0.127,0.027,0.057,0.298
0.091,0.09,0.055999999999999994,0.02,0,0,6,0.177,4.2,0,0,15,0,0.4,NA,0.5,0.4,1,0,0,0.1,0,0.4
0.08800000000000001,0.23800000000000002,0.153,0.016,0.039,0.153,8.6,0.17600000000000002,16.9,0.297,0.702,10.3,0.49,0,0.684,0.005,0,NA,0.011,0.324,0.406,0.088,0.179
0.012,0.11,0.081,0.01,0.01,0.113,7.2,0.14400000000000002,9.1,0.197,0.784,9.6,0.427,0.394,0.763,0.527,0.222,1,0.005,0.277,0.053,0.048,0.096
0.02,0.218,0.242,0.013000000000000001,0.025,0.135,28.2,0.306,28.2,0.361,0.898,19.3,0.569,0.387,0.518,0.348,0.037,0.64,0.081,0.212,0.098,0.182,0.161
0.028999999999999998,0.154,0.057,0.7,0.015,0.177,1.8,0.149,2.2,0.1,0.75,9.4,0.32,0.267,0.625,0.375,0.4,1,0,0.25,0.075,0.025,0.275
0.015,0.163,0.05,0.017,0.6,0.013999999999999999,2.4,0.207,11,0.123,0.01,15.9,0.278,0.319,0.8,0.723,0.213,0.933,0,0.046,0.077,0.031,0.123
0.013999999999999999,0.109,0.078,0.015,0.3,0.071,7.7,0.175,10.1,0.112,0.857,12.5,0.416,0.358,0.574,0.478,0.332,0.865,0.011,0.123,0.045,0.061,0.294
0.017,0.091,0.222,0.027000000000000003,0.011000000000000001,0.154,13.8,0.212,13.7,0.202,0.786,13.4,0.472,0.309,0.221,0.276,0.287,0.724,0.006,0.236,0.088,0.109,0.292
0.069,0.07400000000000001,0.10099999999999999,0.024,0.013000000000000001,0.129,7.2,0.198,17.8,0.301,0.735,12.4,0.509,0.448,0.714,0.513,0.276,0.885,0.097,0.372,0.044,0.009,0.062
0.023,0.107,0.21899999999999997,0.019,0.1,0.18600000000000003,4.5,0.171,10.7,0.182,0.735,10.3,0.48,0.333,0.338,0.209,0.179,1,0,0.38,0.144,0.187,0.08
0.048,0.188,0.012,0.012,0.03,0.109,2.4,0.11699999999999999,12.6,0.438,0.714,6.9,0.688,0.25,0.864,0.333,0.438,1,0.271,0.521,0.063,0.021,0.063
0.027999999999999997,0.16399999999999998,0.34600000000000003,0.021,0.9,0.171,15.2,0.247,17.9,0.296,0.796,14.8,0.45,0.388,0.204,0.271,0.059,0.545,0.003,0.513,0.07,0.016,0.127
0.135,0.21899999999999997,0.057999999999999996,0.011000000000000001,0.048,0.11699999999999999,7,0.182,17.7,0.579,0.53,10.7,0.548,NA,0.816,0,NA,NA,0.342,0.649,0.272,0.061,0.018
0.151,0.23,0.081,0.9,0.028999999999999998,0.11199999999999999,12.5,0.21,21,0.355,0.613,13.3,0.558,0.5,0.684,0.003,0.5,1,0.166,0.645,0.251,0.045,0.056
0.015,0.086,0.20600000000000002,0.027000000000000003,0.6,0.147,9.2,0.18899999999999997,13.2,0.1,0.01,12.4,0.473,0.356,0.192,0.45,0.244,0.438,0,0.2,0.1,0.09,0.16
0.1,0.196,0.08900000000000001,0.02,0.039,0.10099999999999999,16.4,0.239,21.6,0.313,0.709,14.7,0.518,0,0.646,0.005,0,NA,0.107,0.38,0.21,0.249,0.157
0.1,0.231,0.121,0.9,0.03,0.129,3.4,0.13699999999999998,17.6,0.486,0.714,8.1,0.588,0,0.8,0.056,0,NA,0.139,0.583,0.097,0.028,0.236
0.018000000000000002,0.111,0.203,0.016,0.6,0.13699999999999998,9.5,0.184,11.9,0.258,0.847,11.2,0.463,0.282,0.207,0.312,0.178,0.733,0,0.217,0.198,0.073,0.199
0.013999999999999999,0.084,0.128,0.019,0.1,0.114,15.4,0.201,14.6,0.256,0.836,13,0.506,0.4,0.473,0.42,0.2,0.865,0.011,0.3,0.125,0.053,0.103
0.016,0.08800000000000001,0.141,0.012,0.013999999999999999,0.14300000000000002,5.9,0.159,7.6,0.154,0.824,10.6,0.405,0.3,0.255,0.519,0.264,0.693,0.002,0.195,0.079,0.029,0.178
0.038,0.128,0.33299999999999996,0.022000000000000002,0.2,0.19899999999999998,5.1,0.19399999999999998,13.9,0.323,0.716,11.1,0.442,0.333,0.288,0.21,0.042,0.563,0.004,0.284,0.144,0.148,0.218
0,0,0.077,0.027999999999999997,0,0.217,1.5,0.228,12,0.01,0.8,10,0.333,0.5,1,0.4,0,1,0,0.2,0.4,0,0
0.032,0.18600000000000003,0.087,0.012,0.019,0.106,6.1,0.151,12.9,0.101,0.857,10.4,0.545,0.387,0.738,0.677,0.221,0.989,0.035,0.112,0.069,0.037,0.098
0.031,0.14,0.11800000000000001,0.011000000000000001,0.8,0.08,19.5,0.23,19,0.617,0.868,13.7,0.434,0.364,0.46,0.341,0.121,0.885,0.061,0.297,0.071,0.061,0.226
0.023,0.13,0.157,0.019,0.8,0.087,7.6,0.156,11.7,0.194,0.754,10.4,0.423,0.344,0.468,0.381,0.263,0.844,0.003,0.235,0.097,0.06,0.228
0.032,0.27899999999999997,0.16399999999999998,0.025,0.015,0.114,3.2,0.113,12.3,0.183,0.667,7.4,0.474,0,0.944,0.009,1,NA,0.017,0.157,0.122,0.139,0.574
0.035,0.20199999999999999,0.18899999999999997,0.013999999999999999,0.036000000000000004,0.127,16.6,0.23399999999999999,17.7,0.347,0.829,14.2,0.463,0.667,0.69,0.004,0.333,1,0.031,0.164,0.328,0.24,0.263
0.073,0.287,0.217,0.9,0.047,0.128,16.5,0.24600000000000002,21.7,0.29,0.792,15.6,0.478,0.348,0.668,0.069,0.362,0.958,0.025,0.245,0.192,0.167,0.327
0.047,0.159,0.08,0.02,0.017,0.111,17.2,0.22399999999999998,15.5,0.252,0.78,15.2,0.495,0.344,0.528,0.214,0.279,0.824,0.088,0.267,0.248,0.135,0.136
0.039,0.13,0.062,0.019,0.7,0.162,4.5,0.092,8.4,0.259,0.667,5.6,0.59,0.283,0.687,0.235,0.9,1,0.282,0.561,0.082,0.035,0.078
0.031,0.187,0.203,0.027000000000000003,0.8,0.136,23.1,0.304,20.9,0.364,0.86,18.5,0.447,0.371,0.319,0.391,0.239,0.71,0.024,0.168,0.081,0.118,0.242
0.114,0.159,0.083,0.012,0.028999999999999998,0.121,8.6,0.146,15.7,0.292,0.692,9.3,0.529,0,0.643,0.006,0,NA,0.152,0.524,0.188,0.16,0.124
0.027000000000000003,0.11699999999999999,0.23600000000000002,0.03,0.8,0.17,9.6,0.23600000000000002,17.8,0.257,0.813,13.8,0.496,0.391,0.543,0.411,0.128,0.914,0.005,0.278,0.138,0.087,0.085
0.126,0.27699999999999997,0.07400000000000001,0.012,0.059000000000000004,0.192,9.1,0.142,17.5,0.799,0.569,6.6,0.559,NA,0.626,0,NA,NA,0.297,0.802,0.175,0.006,0.017
0.10099999999999999,0.213,0.06,0.013000000000000001,0.028999999999999998,0.106,2.7,0.175,7.5,0.136,0.643,12.2,0.419,0.171,0.423,0.398,0.146,1,0.019,0.243,0.087,0.107,0.175
0.026000000000000002,0.115,0.172,0.012,0.01,0.165,8.9,0.23199999999999998,11.1,0.457,0.674,13.6,0.474,0.232,0.346,0.235,0.162,0.696,0.064,0.526,0.13,0.021,0.088
0.09,0.213,0.10300000000000001,0.016,0.024,0.09,9.2,0.17300000000000001,17,0.333,0.668,11.2,0.531,0.296,0.517,0.245,0.38,0.976,0.131,0.454,0.105,0.086,0.112
0.7,0.069,0.127,0.013999999999999999,0.8,0.107,15.2,0.203,13.5,0.226,0.888,13.4,0.457,0.384,0.441,0.533,0.153,0.85,0.022,0.225,0.096,0.033,0.116
0.10800000000000001,0.263,0.075,0.01,0.034,0.124,13.5,0.18899999999999997,19,0.271,0.705,12.2,0.567,0,0.794,0.001,0,NA,0.067,0.452,0.313,0.195,0.039
0.022000000000000002,0.022000000000000002,0.133,0.059000000000000004,0.033,0.243,2.8,0.248,12.4,0.2,0.75,14.4,0.727,0.111,0.125,0.45,0.222,0,0,0,0.2,0.15,0.2
0.05,0.14300000000000002,0.10400000000000001,0.013000000000000001,0.047,0.129,9.7,0.18,12.6,0.538,0.658,10.4,0.477,0.24,0.685,0.244,0.5,1,0.137,0.491,0.184,0.047,0.035
0.02,0.102,0.218,0.02,0.6,0.163,5.6,0.19,11.2,0.315,0.78,11.1,0.454,0.22,0.333,0.256,0.11,0.727,0.015,0.368,0.138,0.107,0.13
0.027000000000000003,0.136,0.09300000000000001,0.02,0.024,0.114,7.2,0.146,10.5,0.082,0.739,9.8,0.448,0.332,0.716,0.622,0.312,0.966,0.018,0.166,0.05,0.064,0.094
0.055,0.23,0.29,0.02,0.03,0.212,14,0.188,19.3,0.402,0.696,10.5,0.537,0.388,0.618,0.315,0.093,0.96,0.061,0.488,0.144,0.023,0.029
0.084,0.08199999999999999,0.11,0.013000000000000001,0,0,1.4,0.152,12.4,0.154,0.01,11.1,0.5,0.2,0,0.385,0,1,0,0,0.154,0.154,0.308
0.019,0.09699999999999999,0.055999999999999994,0.013000000000000001,0.9,0.068,8.9,0.198,10.1,0.157,0.783,13.6,0.446,0.323,0.527,0.443,0.335,0.929,0.046,0.148,0.075,0.135,0.199
0.105,0.193,0.077,0.016,0.021,0.13,7.4,0.198,14.6,0.277,0.752,12.3,0.478,0.333,0.665,0.091,0.6,1,0.133,0.481,0.137,0.067,0.224
0.036000000000000004,0.133,0.1,0.013000000000000001,0.015,0.092,11.7,0.20199999999999999,13,0.267,0.745,13.2,0.47,0.315,0.401,0.258,0.343,0.896,0.063,0.308,0.218,0.09,0.125
0.048,0.223,0.272,0.012,0.011000000000000001,0.10800000000000001,21.4,0.298,22.1,0.322,0.727,18.6,0.504,0.333,0.641,0.03,0.167,0.667,0.063,0.292,0.151,0.071,0.458
0,0.12300000000000001,0.40299999999999997,0.024,0,0.275,1.8,0.156,19.1,0.01,0.909,6.3,0.667,0,0.167,0.182,0.5,NA,0,0.273,0.091,0.091,0.364
0.021,0.128,0.044000000000000004,0.012,0.7,0.086,6.2,0.16399999999999998,6.9,0.157,0.781,11.2,0.449,0.29,0.613,0.591,0.257,0.971,0.02,0.218,0.069,0.042,0.081
0.042,0.18899999999999997,0.129,0.013000000000000001,0.8,0.12,11.4,0.207,12.4,0.181,0.667,13.7,0.507,0.289,0.389,0.388,0.156,0.769,0.017,0.293,0.121,0.086,0.112
0.126,0.158,0.035,0.018000000000000002,0.017,0.10800000000000001,2.4,0.147,12.5,0.915,0.585,7.5,0.441,0.667,0.567,0.042,0,1,0.141,0.606,0.31,0.028,0.014
0.9,0.098,0.08900000000000001,0.012,0.6,0.07400000000000001,6.4,0.162,11.7,0.211,0.893,11,0.537,0.338,0.697,0.536,0.296,0.938,0.034,0.226,0.057,0.042,0.14
0.022000000000000002,0.156,0.354,0.022000000000000002,0.013999999999999999,0.159,29,0.325,25.3,0.518,0.86,18.6,0.494,0.359,0.181,0.406,0.094,0.521,0.011,0.246,0.124,0.105,0.12
0.075,0.133,0.069,0.017,0.019,0.11900000000000001,6.4,0.156,13.3,0.27,0.622,10.2,0.576,0.279,0.558,0.341,0.486,0.949,0.17,0.501,0.117,0.012,0.029
0,0.032,0,0.013999999999999999,0,0.155,2.6,0.16,6.9,0.2,0.5,10.3,0,0.444,NA,0.9,0,1,0,0,0,0,0.1
0.07200000000000001,0.11699999999999999,0.07200000000000001,0.013999999999999999,0.024,0.134,3.6,0.145,14.6,0.511,0.522,8.5,0.652,0,0.638,0.011,0,NA,0.311,0.667,0.233,0.022,0.067
0.015,0.10300000000000001,0.145,0.024,0.8,0.132,7.6,0.179,13.1,0.374,0.721,10.5,0.532,0.329,0.47,0.422,0.392,0.923,0,0.316,0.104,0.051,0.107
0.024,0.077,0.095,0.02,0.6,0.106,12.3,0.165,12.7,0.174,0.82,11.3,0.543,0.354,0.622,0.388,0.343,0.943,0.058,0.358,0.08,0.075,0.099
0,0.225,0.182,0,0,0.2,0.6,0.151,3.4,0,0,9.6,NA,0.25,NA,1,0.25,1,0,0,0,0,0
0.040999999999999995,0.18600000000000003,0.106,0.013000000000000001,0.013000000000000001,0.098,14.7,0.193,16.2,0.273,0.831,12.7,0.518,0.335,0.561,0.269,0.351,0.938,0.057,0.375,0.187,0.076,0.094
0.047,0.131,0.03,0.032,0,0.141,0.9,0.13699999999999998,4.3,0.632,0.417,7.4,0.222,0.3,1,0.526,0.4,0.667,0,0.211,0.053,0,0.211
0.045,0.27399999999999997,0.076,0.01,0.6,0.068,1.6,0.128,9.1,0.262,0.75,8.4,0.423,0.111,0.909,0.148,0.667,1,0.016,0.197,0.115,0.213,0.328
0.053,0.20600000000000002,0.163,0.011000000000000001,0.021,0.14800000000000002,6,0.171,12.4,0.212,0.831,10.6,0.422,0.373,0.616,0.333,0.255,1,0.033,0.281,0.173,0.134,0.078
0,0.37,0.113,0,0,0.51,2,0.105,1.6,0.01,0.01,3,0.5,NA,1,0,NA,NA,0,0.5,0.5,0,0
0.025,0.135,0.182,0.017,0.8,0.125,19.7,0.257,18.3,0.397,0.824,15,0.477,0.349,0.32,0.341,0.234,0.797,0.051,0.209,0.182,0.128,0.14
0.023,0.13699999999999998,0.08199999999999999,0.013999999999999999,0.01,0.10300000000000001,8.7,0.20199999999999999,12.9,0.276,0.767,13.3,0.468,0.353,0.5,0.257,0.529,0.958,0.043,0.157,0.096,0.183,0.304
0.10400000000000001,0.158,0.09,0.01,0.09699999999999999,0.157,7,0.191,18.6,0.402,0.59,10.9,0.566,0,0.756,0.003,0,NA,0.12,0.536,0.405,0.041,0.014
0.022000000000000002,0.11800000000000001,0.11199999999999999,0.013999999999999999,0.01,0.18,6.1,0.16899999999999998,9.4,0.129,0.907,10.6,0.504,0.349,0.526,0.459,0.182,0.836,0.053,0.203,0.081,0.05,0.206
0.073,0.158,0.08,0.9,0.046,0.138,5.9,0.129,11.2,0.353,0.807,7.9,0.445,0,0.61,0.005,0,NA,0.085,0.297,0.299,0.146,0.253
0.098,0.24100000000000002,0.087,0.017,0.026000000000000002,0.111,5.9,0.226,16.8,0.665,0.447,12.8,0.519,0,0.713,0.006,0,NA,0.187,0.561,0.213,0.135,0.084
0.052000000000000005,0.21600000000000003,0.141,0.024,0.019,0.14,9.2,0.21600000000000003,16.8,0.482,0.578,12.6,0.549,0,0.641,0.008,0.667,NA,0.112,0.474,0.18,0.125,0.214
0.025,0.10300000000000001,0.155,0.016,0.5,0.111,12.1,0.158,13.2,0.203,0.76,10.5,0.466,0.408,0.338,0.425,0.379,0.82,0.016,0.222,0.099,0.103,0.153
0.113,0.212,0.095,0.012,0.02,0.132,8.8,0.203,16.4,0.228,0.712,13.1,0.507,0,0.561,0.002,1,NA,0.067,0.332,0.281,0.148,0.237
0.049,0.159,0.096,0.021,0.01,0.127,4.2,0.132,12.2,0.202,0.857,8.6,0.515,0.324,0.493,0.356,0.365,1,0.063,0.341,0.163,0.091,0.053
0.013999999999999999,0.11900000000000001,0.109,0.012,0.2,0.113,4,0.191,10.7,0.305,0.725,12.3,0.407,0.38,0.424,0.382,0.4,0.895,0.015,0.214,0.099,0.076,0.237
0.013999999999999999,0.102,0.16,0.012,0.2,0.18100000000000002,3,0.11599999999999999,7.2,0.124,0.938,7.4,0.373,0.387,0.44,0.481,0.258,0.708,0,0.194,0.109,0.07,0.147
0.016,0.105,0.373,0.024,0.01,0.14,16.8,0.289,19.7,0.231,0.843,18.4,0.478,0.336,0.207,0.277,0.127,0.517,0.011,0.29,0.164,0.149,0.121
0.017,0.105,0.107,0.021,0.018000000000000002,0.138,4.5,0.162,9.4,0.162,0.73,10.6,0.423,0.343,0.692,0.461,0.362,0.972,0.053,0.263,0.088,0.061,0.127
0.11199999999999999,0.132,0.033,0.7,0.042,0.198,3.4,0.11800000000000001,12.3,0.532,0.619,6.2,0.62,NA,0.714,0,NA,NA,0.354,0.633,0.304,0.038,0.025
0.07,0.214,0.10099999999999999,0.032,0.021,0.139,5.8,0.135,14.2,0.377,0.712,8.1,0.476,0.286,0.576,0.101,0.357,0.75,0.065,0.449,0.138,0.08,0.232
0.09300000000000001,0.11699999999999999,0.08,0.013000000000000001,0.043,0.11199999999999999,5.6,0.179,15.9,0.333,0.689,11.4,0.596,0.182,0.717,0.198,0.091,1,0.212,0.572,0.126,0.072,0.032
0.018000000000000002,0.105,0.14400000000000002,0.015,0.5,0.105,14.5,0.215,14.1,0.206,0.86,13.8,0.472,0.359,0.206,0.462,0.218,0.752,0.012,0.111,0.2,0.13,0.098
0.063,0.182,0.16699999999999998,0.013000000000000001,0.036000000000000004,0.08800000000000001,15.2,0.20600000000000002,19.4,0.123,0.798,14.3,0.557,0.344,0.776,0.244,0.227,1,0.084,0.3,0.136,0.089,0.231
0.114,0.29100000000000004,0.07,0.015,0.040999999999999995,0.17,13.7,0.184,18.9,0.79,0.489,9.5,0.626,0,0.71,0.01,0,NA,0.318,0.658,0.322,0.008,0.003
0.022000000000000002,0.092,0.33899999999999997,0.015,0.6,0.248,4.5,0.163,10.4,0.126,0.931,9.5,0.479,0.262,0.284,0.265,0.131,0.813,0,0.187,0.283,0.157,0.109
0.042,0.15,0,0.9,0.027999999999999997,0.179,2.8,0.13,6.7,0.333,0,7.9,0.167,0.667,1,0.5,0.333,1,0.083,0.083,0.167,0.083,0.167
0.075,0.215,0.066,0.9,0.022000000000000002,0.10300000000000001,6.5,0.195,13.1,0.285,0.798,12.7,0.465,0.315,0.782,0.366,0.167,0.941,0.064,0.224,0.125,0.085,0.2
0.7,0.12,0.059000000000000004,0.022000000000000002,0.01,0.098,2.7,0.151,7.7,0.071,0.857,11.2,0.486,0.302,0.647,0.643,0.365,0.842,0.031,0.133,0.061,0.01,0.153
0.065,0.162,0.039,0.8,0.045,0.105,12.6,0.17600000000000002,13.9,0.139,0.752,12.5,0.52,0.326,0.837,0.212,0.527,0.983,0.075,0.196,0.129,0.123,0.341
0.034,0.124,0.163,0.02,0.8,0.163,7,0.121,12.2,0.226,0.614,7.6,0.57,0.351,0.631,0.418,0.377,0.944,0.141,0.31,0.063,0.073,0.136
0.081,0.156,0.055999999999999994,0.013999999999999999,0.013999999999999999,0.08900000000000001,10.4,0.18600000000000003,14.2,0.233,0.721,12.7,0.458,0.371,0.641,0.392,0.131,0.927,0.003,0.292,0.124,0.05,0.144
0.018000000000000002,0.124,0.121,0.023,0.3,0.179,4.2,0.135,10.3,0.062,0.722,8.4,0.531,0.386,0.372,0.722,0.367,0.901,0.007,0.12,0.031,0.017,0.11
0.015,0.21100000000000002,0.09,0.02,0.016,0.214,1.8,0.149,6.7,0.216,0.875,8.5,0.417,0.231,0.7,0.351,0.385,0.667,0.054,0.351,0.081,0.135,0.081
0.03,0.076,0.266,0.017,0.9,0.114,19.6,0.295,19.9,0.217,0.885,19,0.502,0.321,0.206,0.298,0.218,0.595,0.001,0.243,0.164,0.131,0.166
0.01,0.141,0.35,0.017,0.6,0.188,12.8,0.217,14.5,0.313,0.893,12.5,0.426,0.304,0.174,0.285,0.235,0.548,0,0.109,0.201,0.098,0.307
0.025,0.091,0.363,0.012,0.3,0.138,18.8,0.29100000000000004,19.6,0.271,0.864,18.5,0.464,0.353,0.064,0.268,0.117,0.415,0.011,0.28,0.219,0.122,0.109
0.047,0.188,0.36,0.02,0.015,0.132,25.3,0.314,27.5,0.347,0.731,18.8,0.573,0.309,0.378,0.199,0.117,0.598,0.083,0.459,0.119,0.093,0.129
0.055999999999999994,0.24600000000000002,0.11800000000000001,0.013999999999999999,0.03,0.057999999999999996,12,0.242,18.2,0.22,0.649,16.6,0.485,NA,0.555,0,NA,NA,0.028,0.271,0.341,0.25,0.139
0.127,0.222,0,0,0.016,0,2.8,0.21,12.7,0.273,0.667,15.8,0.429,0,0.778,0.045,0,NA,0.227,0.591,0.227,0.045,0.091
0.013000000000000001,0.096,0.064,0.013000000000000001,0.9,0.109,5.5,0.134,9.7,0.279,0.667,8.5,0.554,0.382,0.714,0.554,0.486,0.955,0.054,0.231,0.08,0.054,0.08
0.018000000000000002,0.113,0.11699999999999999,0.8,0.2,0.13699999999999998,4.1,0.18100000000000002,10,0.15,0.833,12,0.505,0.314,0.6,0.319,0.294,0.875,0,0.169,0.119,0.056,0.338
0.02,0.10400000000000001,0.292,0.017,0.7,0.14400000000000002,6.9,0.2,13.7,0.257,0.731,12.6,0.409,0.329,0.246,0.51,0.181,0.608,0,0.155,0.118,0.066,0.148
0.068,0.19399999999999998,0.07400000000000001,0.8,0.016,0.14,4.4,0.135,10.3,0.273,0.782,8.8,0.421,0.398,0.693,0.378,0.343,1,0.035,0.343,0.136,0.035,0.108
0.10300000000000001,0.196,0.114,0.013999999999999999,0.036000000000000004,0.16399999999999998,7.3,0.136,16,0.284,0.57,8.5,0.624,0.233,0.665,0.101,0.233,1,0.134,0.547,0.305,0.035,0.014
0.037000000000000005,0.14300000000000002,0.08,0.02,0.02,0.158,2.9,0.136,8.2,0.216,0.81,8.1,0.474,0.273,0.489,0.51,0.606,0.963,0.021,0.247,0.088,0.072,0.082
0.035,0.11900000000000001,0.114,0.016,0.028999999999999998,0.16699999999999998,5,0.159,11.4,0.283,0.574,9.3,0.54,0.303,0.34,0.275,0.515,1,0.067,0.475,0.167,0.029,0.054
0.02,0.102,0.18,0.011000000000000001,0.1,0.147,12.2,0.179,12,0.165,0.831,11.4,0.471,0.383,0.206,0.364,0.339,0.892,0,0.075,0.246,0.156,0.159
0.042,0.12300000000000001,0.027000000000000003,0.015,0.024,0.096,3.7,0.17800000000000002,3.6,0.235,0.75,12.1,0.292,0.2,0.571,0.294,0.5,1,0,0.382,0.088,0.059,0.176
0.036000000000000004,0.16699999999999998,0.10800000000000001,0.016,0.5,0.15,8.1,0.196,8.7,0.17,0.784,12.8,0.41,0.307,0.346,0.342,0.4,0.889,0.02,0.255,0.173,0.117,0.113
0.038,0.10300000000000001,0.139,0.013999999999999999,0.012,0.14800000000000002,8.7,0.168,13.8,0.263,0.797,10.1,0.529,0.38,0.462,0.292,0.31,0.963,0.045,0.329,0.111,0.07,0.198
0.025,0.136,0.044000000000000004,0.027000000000000003,0.026000000000000002,0.092,6.9,0.16,11,0.089,0.652,11.1,0.51,0.333,0.867,0.6,0.424,0.981,0.045,0.14,0.037,0.047,0.177
0.114,0.247,0.18100000000000002,0.023,0.023,0.132,10,0.19899999999999998,21.5,0.317,0.811,12.5,0.541,0.333,0.595,0.14,0.143,0.929,0.018,0.418,0.293,0.078,0.068
0.027000000000000003,0.107,0.073,0.012,0.039,0,13,0.151,10.3,0,0,12,0.417,0.5,0.4,0.143,0.5,1,0,0.286,0.214,0.143,0.214
0.02,0.102,0.045,0.012,0.018000000000000002,0.078,3.7,0.162,11.6,0.183,0.808,11,0.447,0.394,0.765,0.732,0.212,0.927,0.007,0.035,0.021,0.106,0.113
0.065,0.159,0.063,0.011000000000000001,0.031,0.105,8.7,0.193,13.5,0.316,0.664,12.7,0.49,0.316,0.716,0.215,0.203,0.92,0.093,0.444,0.27,0.027,0.044
