heightInches,pctORB,pctDRB,pctAST,pctTOV,ptsPerMinute,pctUSG,pctFTRate,FG% by Distance 2P,FG% by Distance (3P),% of FGA by Distance 3P,% of FGA by Distance (0-10),% of FGA by Distance (10-3P)
82,0.018,0.109,0.05799999999999999,0.054,15.3,0.168,0.058,0.518,0.416,0.722,0.02,0.258
84,0.033,0.221,0.121,0.078,24.7,0.303,0.337,0.493,0.359,0.105,0.22899999999999998,0.666
84,0.063,0.242,0.071,0.192,14.3,0.209,0.238,0.549,0,0.024,0.44,0.535
83,0.07400000000000001,0.17800000000000002,0.103,0.142,16.1,0.232,0.288,0.475,0,0.001,0.571,0.42800000000000005
85,0.101,0.223,0.08900000000000001,0.136,21.3,0.242,0.617,0.61,0,0.001,0.9349999999999999,0.064
82,0.116,0.134,0.129,0.241,7.6,0.113,0.337,0.592,0,0.01,0.7689999999999999,0.221
84,0.157,0.245,0.039,0.162,14.8,0.193,0.644,0.564,0,0,0.952,0.048
82,0.087,0.222,0.128,0.145,13.8,0.181,0.366,0.522,0.32,0.147,0.675,0.179
82,0.127,0.252,0.035,0.134,14.5,0.18899999999999997,0.478,0.561,0,0,0.843,0.157
83,0.061,0.215,0.081,0.113,18.3,0.217,0.376,0.497,0.446,0.227,0.41300000000000003,0.358
74,0.017,0.08900000000000001,0.202,0.15,8.6,0.12,0.64,0.409,0,0.007,0.42,0.5740000000000001
81,0.038,0.146,0.063,0.08900000000000001,16.6,0.22,0.285,0.482,0.377,0.278,0.292,0.43100000000000005
83,0.138,0.209,0.06,0.17800000000000002,11.8,0.163,0.719,0.502,0,0.009,0.785,0.206
78,0.02,0.12,0.157,0.122,11.7,0.163,0.192,0.442,0.39,0.32,0.195,0.485
74,0.013,0.094,0.401,0.116,23.2,0.317,0.287,0.518,0.292,0.051,0.559,0.389
72,0.02799999999999999,0.146,0.545,0.135,21.4,0.275,0.418,0.525,0.364,0.14,0.45,0.40900000000000003
79,0.036,0.104,0.105,0.138,10.4,0.155,0.196,0.43,0.41,0.425,0.32699999999999996,0.248
84,0.14400000000000002,0.179,0.012,0.081,15.1,0.203,0.287,0.431,0.326,0.426,0.347,0.228
82,0.115,0.214,0.065,0.231,10.4,0.14800000000000002,0.335,0.58,0,0.004,0.907,0.088
79,0.031,0.166,0.052,0.073,13.4,0.193,0.104,0.408,0.388,0.464,0.202,0.33299999999999996
84,0.087,0.239,0.045,0.129,10.4,0.172,0.165,0.42,0,0.011,0.54,0.449
79,0.024,0.154,0.163,0.138,19.7,0.254,0.468,0.48,0.391,0.257,0.328,0.41500000000000004
78,0.038,0.109,0.08,0.106,13.8,0.184,0.258,0.473,0.359,0.523,0.29100000000000004,0.186
80,0.022,0.183,0.06,0.118,11.2,0.15,0.279,0.476,0.369,0.599,0.296,0.10500000000000001
80,0.151,0.18899999999999997,0.06,0.14300000000000002,15.8,0.202,0.79,0.524,0,0,0.962,0.039
81,0.116,0.16699999999999998,0.05599999999999999,0.163,12.8,0.195,0.209,0.444,0,0,0.531,0.469
74,0.019,0.092,0.213,0.215,10.1,0.172,0.222,0.408,0.311,0.3,0.359,0.34
81,0.049,0.13699999999999998,0.138,0.08199999999999999,13.7,0.192,0.238,0.458,0.397,0.138,0.40700000000000003,0.45399999999999996
76,0.031,0.108,0.155,0.147,9.1,0.165,0.208,0.321,0.292,0.475,0.129,0.39699999999999996
85,0.128,0.331,0.02,0.185,8.3,0.102,0.628,0.627,0,0.004,0.993,0.004
74,0.01,0.084,0.215,0.095,12.7,0.17,0.201,0.408,0.409,0.474,0.21400000000000002,0.311
82,0.038,0.14300000000000002,0.08900000000000001,0.166,13.5,0.18600000000000003,0.124,0.446,0.401,0.562,0.251,0.187
82,0.124,0.226,0.068,0.14,15.9,0.217,0.327,0.466,0,0.009,0.627,0.364
81,0.099,0.232,0.115,0.104,21.3,0.281,0.279,0.494,0.33,0.111,0.5569999999999999,0.332
82,0.094,0.171,0.022,0.15,5.5,0.07400000000000001,0.547,0.531,0,0,0.954,0.047
78,0.023,0.085,0.132,0.079,20.9,0.25,0.294,0.503,0.366,0.349,0.356,0.295
75,0.008,0.1,0.103,0.13699999999999998,12.4,0.16399999999999998,0.311,0.417,0.374,0.599,0.094,0.307
78,0.039,0.115,0.098,0.08199999999999999,18.1,0.215,0.204,0.518,0.397,0.334,0.437,0.228
78,0.04,0.14800000000000002,0.094,0.093,13.9,0.182,0.175,0.42,0.365,0.493,0.344,0.162
74,0.018,0.113,0.282,0.157,12.2,0.18,0.246,0.42,0.35,0.253,0.227,0.52
69,0.047,0.098,0.229,0.107,20.7,0.256,0.288,0.504,0.325,0.375,0.379,0.247
75,0.043,0.09,0.35600000000000004,0.247,10.5,0.185,0.234,0.428,0.325,0.347,0.441,0.21300000000000002
73,0.048,0.139,0.397,0.192,13,0.192,0.353,0.518,0.313,0.063,0.6980000000000001,0.238
74,0.037,0.084,0.28800000000000003,0.133,16.3,0.226,0.207,0.491,0.222,0.06,0.481,0.459
79,0.04,0.195,0.115,0.19,10,0.177,0.389,0.363,0,0.053,0.42,0.527
78,0.03,0.104,0.063,0.115,8.2,0.126,0.162,0.386,0.375,0.34,0.262,0.397
78,0.044,0.116,0.254,0.09,21.9,0.27399999999999997,0.383,0.501,0.377,0.167,0.446,0.387
78,0.021,0.123,0.054,0.11,12.2,0.16399999999999998,0.115,0.451,0.373,0.363,0.292,0.344
78,0.023,0.108,0.145,0.117,17.6,0.213,0.317,0.493,0.417,0.276,0.398,0.326
81,0.018,0.099,0.053,0.09,9.7,0.124,0.158,0.453,0.393,0.535,0.17500000000000002,0.28900000000000003
81,0.098,0.234,0.086,0.119,15.1,0.193,0.323,0.533,0,0.004,0.628,0.368
78,0.042,0.149,0.114,0.141,9.6,0.138,0.204,0.474,0.276,0.244,0.41200000000000003,0.34500000000000003
75,0.033,0.117,0.34600000000000003,0.14,16.2,0.224,0.457,0.457,0.176,0.044,0.625,0.331
78,0.049,0.14300000000000002,0.085,0.117,11.6,0.14300000000000002,0.132,0.453,0.447,0.594,0.193,0.213
72,0.04099999999999999,0.098,0.14400000000000002,0.196,10.7,0.17800000000000002,0.247,0.35,0.4,0.294,0.28200000000000003,0.42299999999999993
80,0.117,0.207,0.02899999999999999,0.124,12.8,0.151,0.353,0.575,0.325,0.181,0.575,0.244
81,0.096,0.185,0.051,0.16,9.1,0.145,0.229,0.453,0,0.01,0.659,0.332
79,0.076,0.155,0.097,0.14400000000000002,18.4,0.225,0.482,0.563,0,0.002,0.8879999999999999,0.111
78,0.023,0.128,0.173,0.123,19.8,0.242,0.286,0.491,0.397,0.477,0.265,0.258
82,0.095,0.183,0.06,0.063,12.2,0.162,0.246,0.469,0.429,0.021,0.42900000000000005,0.5489999999999999
81,0.065,0.17600000000000002,0.121,0.138,16,0.226,0.423,0.514,0.299,0.102,0.647,0.251
73,0.02,0.085,0.3,0.172,13.3,0.202,0.139,0.484,0.326,0.351,0.224,0.424
81,0.05599999999999999,0.121,0.103,0.13,13.4,0.171,0.197,0.533,0,0.002,0.5840000000000001,0.41400000000000003
82,0.116,0.163,0.042,0.076,17.3,0.21899999999999997,0.263,0.506,0.25,0.016,0.586,0.398
77,0.01399999999999999,0.08900000000000001,0.163,0.111,8.6,0.149,0.26,0.363,0.271,0.558,0.165,0.277
82,0.026,0.127,0.06,0.063,14,0.188,0.145,0.424,0.378,0.534,0.135,0.33099999999999996
82,0.07200000000000001,0.181,0.083,0.14,21,0.242,0.517,0.54,0.429,0.009,0.64,0.351
77,0.032,0.098,0.261,0.14300000000000002,15.1,0.23,0.318,0.453,0.295,0.085,0.5,0.41400000000000003
79,0.035,0.142,0.083,0.11,12.2,0.154,0.266,0.478,0.411,0.422,0.189,0.39
74,0.032,0.1,0.229,0.194,13.5,0.222,0.303,0.427,0.325,0.15,0.621,0.22899999999999998
72,0.017,0.055,0.261,0.16,12.7,0.196,0.23,0.399,0.346,0.303,0.316,0.382
74,0.018,0.063,0.17600000000000002,0.086,20.9,0.255,0.193,0.525,0.366,0.39,0.23299999999999998,0.377
81,0.115,0.227,0.07200000000000001,0.115,8.8,0.126,0.148,0.507,0,0.007,0.375,0.618
82,0.037,0.146,0.086,0.125,15.7,0.199,0.276,0.446,0.413,0.432,0.32899999999999996,0.24
82,0.078,0.18899999999999997,0.055,0.136,14.2,0.194,0.445,0.453,0.333,0.013,0.532,0.45599999999999996
83,0.118,0.19,0.068,0.14800000000000002,14.2,0.193,0.399,0.502,0,0.011,0.738,0.251
80,0.052,0.11,0.069,0.099,16.2,0.226,0.298,0.462,0.253,0.075,0.46299999999999997,0.462
82,0.057,0.174,0.139,0.14300000000000002,10,0.124,0.339,0.512,0,0.008,0.514,0.478
82,0.018,0.142,0.225,0.146,16.5,0.23,0.38,0.445,0.356,0.367,0.335,0.29900000000000004
77,0.033,0.181,0.079,0.11,10.1,0.162,0.16,0.426,0.328,0.436,0.216,0.349
75,0.024,0.09,0.247,0.172,12.7,0.182,0.216,0.491,0.31,0.162,0.39199999999999996,0.446
77,0.036,0.063,0.272,0.146,12.2,0.213,0.185,0.427,0.177,0.191,0.59,0.219
83,0.08900000000000001,0.206,0.054,0.115,10.8,0.142,0.496,0.538,0,0.004,0.679,0.317
83,0.083,0.21600000000000005,0.124,0.104,21.7,0.285,0.22,0.479,0.345,0.237,0.447,0.317
83,0.104,0.184,0.046,0.249,5.2,0.131,0.311,0.267,0,0,0.4,0.6000000000000001
79,0.017,0.1,0.122,0.075,12.8,0.16,0.19,0.416,0.363,0.556,0.112,0.33099999999999996
76,0.035,0.122,0.403,0.116,28.2,0.362,0.443,0.524,0.317,0.16,0.41800000000000004,0.42200000000000004
77,0.019,0.086,0.103,0.095,17.9,0.236,0.229,0.474,0.39,0.32,0.381,0.299
81,0.128,0.197,0.047,0.157,4.5,0.078,0.413,0.445,0,0,0.845,0.155
79,0.052,0.203,0.124,0.128,15.9,0.205,0.56,0.515,0.298,0.162,0.7290000000000001,0.11
83,0.031,0.246,0.071,0.07200000000000001,13.5,0.185,0.14,0.471,0.354,0.443,0.16399999999999998,0.393
80,0.054,0.12,0.211,0.172,10.1,0.151,0.186,0.468,0.298,0.186,0.47900000000000004,0.335
81,0.077,0.17,0.059,0.103,16.9,0.22,0.54,0.5,0.217,0.033,0.623,0.34299999999999997
74,0.023,0.08800000000000001,0.162,0.125,14,0.168,0.343,0.473,0.4,0.214,0.324,0.46199999999999997
73,0.023,0.097,0.33399999999999996,0.238,9.1,0.163,0.234,0.418,0.235,0.188,0.435,0.377
78,0.03,0.099,0.131,0.203,9.2,0.129,0.236,0.529,0.344,0.378,0.431,0.191
81,0.065,0.197,0.109,0.1,19.2,0.265,0.321,0.477,0.24,0.019,0.457,0.523
75,0.018,0.092,0.166,0.12,12.6,0.16699999999999998,0.173,0.49,0.399,0.365,0.29600000000000004,0.338
77,0.105,0.139,0.101,0.21600000000000005,5.8,0.105,0.882,0.394,1,0.029,0.794,0.177
75,0.076,0.097,0.275,0.17600000000000002,16.9,0.258,0.391,0.415,0.271,0.118,0.538,0.344
82,0.102,0.2,0.076,0.14800000000000002,15.3,0.213,0.378,0.503,0,0.011,0.835,0.154
78,0.036,0.092,0.091,0.13699999999999998,12.3,0.188,0.216,0.355,0.375,0.338,0.3,0.362
75,0.011,0.081,0.478,0.165,19,0.247,0.39,0.518,0.31,0.23,0.43700000000000006,0.333
74,0.022,0.081,0.21600000000000005,0.13,19.5,0.27699999999999997,0.456,0.438,0.286,0.261,0.42,0.318
80,0.062,0.152,0.063,0.086,14.5,0.182,0.439,0.493,0.355,0.249,0.468,0.28300000000000003
73,0.021,0.094,0.201,0.127,18.3,0.234,0.202,0.486,0.436,0.373,0.22599999999999998,0.40099999999999997
82,0.109,0.14800000000000002,0.054,0.18899999999999997,7.9,0.136,0.444,0.417,0,0,0.722,0.277
81,0.109,0.243,0.038,0.155,13.1,0.192,0.401,0.452,0,0.013,0.733,0.254
79,0.032,0.134,0.162,0.108,17.3,0.245,0.253,0.402,0.399,0.369,0.317,0.313
79,0.023,0.077,0.07400000000000001,0.103,11,0.156,0.22,0.475,0.302,0.346,0.44099999999999995,0.21300000000000002
82,0.098,0.15,0.049,0.075,16.9,0.19,0.346,0.537,0,0.016,0.8089999999999999,0.17500000000000002
80,0.07200000000000001,0.166,0.094,0.14800000000000002,11.1,0.181,0.128,0.502,0.095,0.09,0.53,0.38
79,0.019,0.078,0.09,0.099,17.5,0.231,0.255,0.473,0.341,0.217,0.266,0.518
80,0.064,0.111,0.05799999999999999,0.102,16,0.205,0.197,0.526,0.341,0.171,0.591,0.239
77,0.031,0.099,0.093,0.105,11.7,0.14,0.168,0.488,0.434,0.426,0.314,0.26
83,0.081,0.18600000000000003,0.099,0.07400000000000001,17.2,0.229,0.26,0.498,0.313,0.014,0.46199999999999997,0.524
82,0.092,0.115,0.051,0.153,8.3,0.14,0.112,0.409,0.167,0.052,0.258,0.69
77,0.02,0.08800000000000001,0.123,0.106,16.7,0.202,0.26,0.556,0.363,0.41,0.309,0.28
76,0.07400000000000001,0.125,0.13,0.17800000000000002,13.4,0.196,0.47,0.52,0,0.02,0.782,0.197
74,0.01,0.097,0.202,0.165,10.8,0.188,0.182,0.349,0.345,0.377,0.401,0.22199999999999998
81,0.131,0.199,0.037,0.147,11.4,0.146,0.446,0.553,0,0.004,0.884,0.11199999999999999
82,0.101,0.227,0.02799999999999999,0.14300000000000002,9.5,0.108,0.94,0.573,0,0.012,0.8210000000000001,0.167
83,0.067,0.206,0.081,0.091,14.8,0.202,0.197,0.458,0.346,0.229,0.35,0.42
81,0.092,0.162,0.071,0.117,19.2,0.244,0.211,0.514,0.37,0.544,0.364,0.093
79,0.067,0.131,0.159,0.106,26.6,0.33399999999999996,0.407,0.478,0.316,0.125,0.46099999999999997,0.416
81,0.11,0.111,0.013,0.184,5.9,0.087,0.579,0.478,0,0,0.956,0.044
76,0.016,0.116,0.363,0.142,22.2,0.319,0.336,0.437,0.348,0.294,0.313,0.393
80,0.033,0.147,0.16699999999999998,0.128,14.7,0.212,0.228,0.436,0.334,0.407,0.384,0.208
83,0.092,0.192,0.08800000000000001,0.191,7.6,0.155,0.405,0.359,0,0.013,0.6970000000000001,0.29100000000000004
74,0.019,0.077,0.222,0.115,10,0.139,0.24,0.489,0.28,0.067,0.14700000000000002,0.786
81,0.094,0.187,0.049,0.121,11.3,0.174,0.205,0.434,0,0.007,0.589,0.404
71,0.009000000000000001,0.048,0.21600000000000005,0.159,9,0.14400000000000002,0.172,0.417,0.301,0.465,0.191,0.344
71,0.009000000000000001,0.069,0.217,0.131,12.4,0.179,0.301,0.381,0.393,0.409,0.34299999999999997,0.248
81,0.076,0.225,0.4,0.14,9.2,0.101,0.308,0.662,0,0,0.7839999999999999,0.215
75,0.017,0.079,0.125,0.104,19.1,0.249,0.2,0.485,0.324,0.373,0.405,0.222
70,0.013,0.095,0.261,0.153,13.9,0.199,0.171,0.476,0.357,0.298,0.453,0.249
84,0.046,0.159,0.054,0.08800000000000001,17.7,0.223,0.205,0.509,0.372,0.284,0.346,0.37
79,0.061,0.18,0.101,0.153,12.3,0.162,0.262,0.586,0.319,0.372,0.54,0.088
80,0.1,0.126,0.051,0.106,16.1,0.209,0.27,0.511,0,0,0.511,0.489
80,0.038,0.131,0.109,0.115,8.9,0.114,0.237,0.458,0.362,0.624,0.29300000000000004,0.08199999999999999
80,0.043,0.14800000000000002,0.08,0.085,14.7,0.16399999999999998,0.19,0.625,0.409,0.493,0.33599999999999997,0.17200000000000001
75,0.017,0.098,0.221,0.138,17.4,0.249,0.501,0.437,0.315,0.19,0.414,0.395
81,0.063,0.188,0.078,0.103,17.9,0.258,0.231,0.469,0.275,0.098,0.42899999999999994,0.473
74,0.02,0.107,0.18600000000000003,0.14400000000000002,20.4,0.247,0.174,0.582,0.409,0.368,0.481,0.15
77,0.015,0.083,0.118,0.122,15.1,0.201,0.319,0.425,0.38,0.417,0.306,0.277
75,0.021,0.075,0.098,0.103,10.3,0.14800000000000002,0.151,0.395,0.365,0.451,0.217,0.331
74,0.011,0.08800000000000001,0.208,0.117,12,0.161,0.123,0.444,0.389,0.503,0.10300000000000001,0.39399999999999996
84,0.091,0.29,0.101,0.17800000000000002,7.8,0.101,0.182,0.591,0,0,0.9930000000000001,0.007
75,0.012,0.093,0.261,0.13,20.6,0.243,0.532,0.441,0.386,0.423,0.275,0.302
79,0.16,0.251,0.071,0.165,15.4,0.208,0.325,0.558,0,0.004,0.9269999999999999,0.06899999999999999
75,0.012,0.094,0.26899999999999996,0.191,9.8,0.145,0.092,0.443,0.395,0.563,0.119,0.318
83,0.079,0.182,0.138,0.142,18.2,0.258,0.234,0.487,0.295,0.044,0.5389999999999999,0.41600000000000004
77,0.019,0.112,0.085,0.142,8,0.11,0.168,0.49,0.357,0.658,0.292,0.05
84,0.101,0.264,0.103,0.114,17.7,0.233,0.26,0.521,0,0.002,0.915,0.082
82,0.053,0.161,0.09,0.09,14.2,0.17,0.129,0.539,0.39,0.621,0.245,0.135
82,0.131,0.22,0.046,0.13,8.7,0.125,0.26,0.525,0,0,0.848,0.152
81,0.08199999999999999,0.299,0.158,0.14300000000000002,20.5,0.248,0.35,0.562,0,0,0.66,0.33999999999999997
83,0.099,0.252,0.115,0.107,23.9,0.287,0.509,0.521,0.364,0.019,0.568,0.41300000000000003
65,0.017,0.061,0.253,0.135,14.2,0.207,0.221,0.446,0.317,0.149,0.27,0.579
81,0.09,0.147,0.079,0.12,15.6,0.217,0.272,0.481,0,0.001,0.486,0.513
81,0.031,0.096,0.125,0.134,15.5,0.215,0.27,0.459,0.346,0.25,0.41800000000000004,0.332
79,0.031,0.094,0.127,0.098,10.6,0.139,0.31,0.505,0.258,0.072,0.54,0.387
79,0.182,0.192,0.048,0.15,8.1,0.104,0.602,0.534,0,0,0.855,0.146
72,0.02,0.066,0.256,0.13699999999999998,19.8,0.257,0.224,0.454,0.398,0.394,0.345,0.261
74,0.02,0.066,0.275,0.159,14.9,0.254,0.063,0.446,0.265,0.414,0.27,0.316
80,0.071,0.104,0.06,0.096,12.5,0.172,0.49,0.471,0.286,0.048,0.7080000000000001,0.245
77,0.032,0.106,0.091,0.135,13.6,0.198,0.238,0.396,0.354,0.454,0.36000000000000004,0.186
83,0.091,0.243,0.051,0.205,8.6,0.147,0.79,0.504,0,0.008,0.855,0.137
75,0.02,0.1,0.099,0.094,14.1,0.188,0.204,0.474,0.328,0.319,0.316,0.365
78,0.031,0.122,0.238,0.114,25,0.32299999999999995,0.345,0.487,0.329,0.192,0.344,0.46399999999999997
79,0.02799999999999999,0.146,0.097,0.07400000000000001,15.9,0.194,0.154,0.497,0.369,0.441,0.33999999999999997,0.22
79,0.043,0.149,0.092,0.119,15.6,0.221,0.3,0.45,0.29,0.138,0.353,0.509
79,0.017,0.087,0.068,0.078,13,0.17,0.167,0.482,0.336,0.497,0.165,0.339
84,0.101,0.204,0.05799999999999999,0.125,17.8,0.208,0.379,0.571,0,0.001,0.882,0.11599999999999999
72,0.016,0.092,0.282,0.158,13.6,0.201,0.333,0.47,0.218,0.103,0.46799999999999997,0.429
75,0.015,0.075,0.33799999999999997,0.139,13.8,0.179,0.183,0.519,0.398,0.301,0.28200000000000003,0.418
83,0.127,0.319,0.123,0.141,8.6,0.128,0.244,0.478,0.286,0.014,0.611,0.375
79,0.035,0.155,0.067,0.063,13.4,0.17600000000000002,0.223,0.49,0.304,0.479,0.366,0.156
78,0.078,0.14300000000000002,0.059,0.08900000000000001,9.5,0.14800000000000002,0.239,0.407,0,0.027,0.41900000000000004,0.554
73,0.023,0.096,0.266,0.237,7.5,0.126,0.072,0.5,0.27,0.348,0.353,0.299
78,0.017,0.126,0.17800000000000002,0.084,19.4,0.252,0.301,0.456,0.367,0.319,0.33599999999999997,0.345
81,0.044,0.165,0.077,0.116,14.8,0.194,0.259,0.48,0.369,0.302,0.47500000000000003,0.224
74,0.016,0.071,0.21,0.197,10.4,0.163,0.242,0.491,0.318,0.52,0.29000000000000004,0.189
84,0.12,0.21,0.022,0.26,10.3,0.14,0.826,0.574,0,0,0.9319999999999999,0.069
80,0.045,0.127,0.098,0.104,15.4,0.202,0.186,0.524,0.267,0.174,0.504,0.322
82,0.05599999999999999,0.123,0.078,0.121,13.2,0.21899999999999997,0.238,0.37,0.4,0.033,0.377,0.589
83,0.101,0.16399999999999998,0.02899999999999999,0.192,4.7,0.08800000000000001,0.806,0.387,0,0,0.839,0.162
78,0.032,0.092,0.141,0.18899999999999997,8.5,0.163,0.164,0.387,0.235,0.133,0.523,0.344
72,0.022,0.086,0.32899999999999996,0.18899999999999997,16.1,0.231,0.221,0.49,0.4,0.146,0.441,0.41300000000000003
82,0.115,0.16699999999999998,0.037,0.15,10.2,0.121,0.346,0.593,0.25,0.013,0.792,0.194
73,0.01399999999999999,0.073,0.248,0.157,13.4,0.184,0.225,0.464,0.387,0.255,0.464,0.28
77,0.015,0.123,0.098,0.083,11.6,0.196,0.099,0.323,0.317,0.498,0.106,0.395
77,0.016,0.08,0.161,0.099,20.9,0.258,0.285,0.491,0.382,0.386,0.265,0.349
80,0.094,0.187,0.033,0.06,12.4,0.168,0.224,0.5,0,0.009,0.308,0.682
74,0.018,0.12,0.246,0.165,17.4,0.218,0.175,0.474,0.437,0.332,0.264,0.40299999999999997
83,0.131,0.307,0.047,0.175,11.3,0.151,0.254,0.545,0,0,0.756,0.245
83,0.116,0.241,0.035,0.192,9.2,0.114,0.474,0.629,0.333,0.014,0.9390000000000001,0.047
78,0.036,0.087,0.111,0.133,11.1,0.158,0.225,0.534,0.214,0.112,0.671,0.21699999999999997
75,0.024,0.099,0.396,0.156,16.3,0.243,0.287,0.459,0.277,0.292,0.41900000000000004,0.29000000000000004
81,0.13699999999999998,0.133,0.059,0.135,13.1,0.197,0.495,0.444,0,0.014,0.721,0.265
79,0.023,0.11,0.123,0.156,11.4,0.168,0.217,0.455,0.381,0.294,0.09100000000000001,0.615
83,0.042,0.198,0.063,0.131,13.7,0.185,0.19,0.54,0.305,0.322,0.319,0.36
78,0.024,0.18,0.14,0.132,13,0.18,0.163,0.45,0.367,0.499,0.272,0.229
81,0.05599999999999999,0.158,0.091,0.104,16.7,0.21899999999999997,0.325,0.474,0.386,0.082,0.408,0.51
78,0.048,0.109,0.049,0.094,14.3,0.181,0.379,0.506,0.25,0.031,0.5720000000000001,0.397
80,0.055,0.119,0.18899999999999997,0.175,11.5,0.162,0.19,0.541,0.32,0.266,0.516,0.21700000000000003
75,0.009000000000000001,0.057,0.24,0.14400000000000002,13.5,0.194,0.188,0.419,0.376,0.485,0.185,0.33
74,0.04099999999999999,0.07200000000000001,0.166,0.116,15.9,0.198,0.174,0.514,0.389,0.448,0.345,0.207
79,0.02899999999999999,0.107,0.095,0.131,13.7,0.196,0.274,0.464,0.259,0.094,0.5589999999999999,0.347
75,0.032,0.098,0.241,0.183,15.9,0.211,0.324,0.488,0.394,0.383,0.36,0.257
78,0.059,0.098,0.079,0.11,12.2,0.13699999999999998,0.282,0.461,0.458,0.535,0.336,0.129
73,0.015,0.084,0.259,0.182,8.6,0.131,0.211,0.404,0.349,0.572,0.28600000000000003,0.142
83,0.108,0.268,0.17800000000000002,0.101,20.6,0.26,0.346,0.522,0.182,0.01,0.612,0.378
81,0.018,0.156,0.113,0.103,16.1,0.207,0.283,0.478,0.318,0.423,0.285,0.292
82,0.038,0.179,0.135,0.117,27.5,0.32,0.504,0.506,0.365,0.21,0.352,0.438
76,0.026,0.104,0.083,0.134,13.1,0.174,0.156,0.441,0.395,0.362,0.274,0.364
75,0.019,0.09,0.212,0.134,22.2,0.295,0.276,0.47,0.338,0.162,0.459,0.379
77,0.052,0.085,0.055,0.045,12.4,0.154,0.155,0.527,0.337,0.43,0.33599999999999997,0.234
78,0.02799999999999999,0.136,0.261,0.136,19.5,0.262,0.399,0.485,0.255,0.121,0.641,0.23800000000000002
74,0.011,0.08800000000000001,0.134,0.115,14.4,0.19,0.165,0.483,0.376,0.445,0.307,0.248
73,0.025,0.105,0.295,0.154,13.2,0.192,0.204,0.475,0.385,0.184,0.46399999999999997,0.35100000000000003
78,0.03,0.112,0.138,0.134,12.6,0.177,0.232,0.395,0.368,0.629,0.16499999999999998,0.20600000000000002
85,0.098,0.161,0.053,0.16699999999999998,11.3,0.158,0.6,0.553,0,0.011,0.9690000000000001,0.021
79,0.01,0.107,0.092,0.099,10.3,0.138,0.082,0.48,0.39,0.446,0.10300000000000001,0.451
73,0.013,0.07200000000000001,0.129,0.112,9.9,0.14,0.237,0.401,0.348,0.401,0.181,0.418
72,0.011,0.081,0.247,0.179,16.8,0.242,0.284,0.434,0.358,0.226,0.44099999999999995,0.333
72,0.037,0.1,0.248,0.159,14.7,0.21,0.323,0.484,0.16,0.12,0.421,0.459
76,0.011,0.08,0.226,0.121,15.2,0.211,0.234,0.442,0.346,0.294,0.22499999999999998,0.481
84,0.036,0.17600000000000002,0.07400000000000001,0.08800000000000001,14.9,0.16699999999999998,0.172,0.466,0.439,0.558,0.179,0.263
83,0.131,0.205,0.06,0.13,10.1,0.166,0.281,0.438,0,0,0.708,0.281
73,0.034,0.122,0.28,0.12,17.6,0.24,0.561,0.554,0.269,0.317,0.39,0.29300000000000004
82,0.026,0.14,0.076,0.094,16,0.193,0.331,0.469,0.381,0.526,0.222,0.251
83,0.048,0.248,0.157,0.104,17.3,0.221,0.286,0.523,0.2,0.006,0.455,0.537
83,0.098,0.205,0.102,0.142,14.7,0.16899999999999998,0.578,0.582,0,0.002,0.8280000000000001,0.171
84,0.114,0.227,0.15,0.125,17.8,0.214,0.429,0.539,0,0.006,0.76,0.236
80,0.042,0.132,0.078,0.103,17.8,0.225,0.311,0.492,0.327,0.157,0.47,0.374
80,0.03,0.138,0.05799999999999999,0.065,11.4,0.13,0.112,0.494,0.39,0.597,0.16,0.243
74,0.015,0.064,0.098,0.111,12,0.142,0.183,0.454,0.477,0.556,0.179,0.265
81,0.116,0.192,0.05,0.139,12,0.16699999999999998,0.278,0.494,0,0,0.605,0.394
77,0.077,0.172,0.08199999999999999,0.195,10.4,0.16699999999999998,0.383,0.56,0,0.167,0.533,0.3
78,0.038,0.116,0.282,0.127,20.7,0.258,0.393,0.481,0.377,0.388,0.423,0.19
79,0.038,0.14,0.08800000000000001,0.108,13.6,0.174,0.172,0.475,0.372,0.272,0.263,0.46499999999999997
82,0.13699999999999998,0.21899999999999997,0.044,0.134,15.7,0.21,0.359,0.483,0.125,0.013,0.681,0.306
75,0.017,0.07,0.16699999999999998,0.129,17.8,0.245,0.329,0.465,0.321,0.335,0.269,0.39599999999999996
75,0.013,0.071,0.138,0.136,16.9,0.215,0.381,0.503,0.371,0.409,0.422,0.168
83,0.115,0.243,0.024,0.15,9.7,0.13,0.33,0.54,0,0.013,0.842,0.14600000000000002
79,0.06,0.127,0.045,0.155,12.6,0.162,0.361,0.545,0.154,0.064,0.579,0.357
78,0.037,0.163,0.05,0.118,13.3,0.17600000000000002,0.271,0.542,0.32,0.208,0.416,0.375
81,0.032,0.133,0.136,0.106,23.7,0.287,0.376,0.471,0.361,0.385,0.33399999999999996,0.281
84,0.16699999999999998,0.231,0.106,0.16,12,0.16399999999999998,0.341,0.512,0,0,0.841,0.158
80,0.043,0.139,0.07200000000000001,0.104,14.7,0.192,0.208,0.503,0.333,0.292,0.46499999999999997,0.242
75,0.015,0.084,0.158,0.101,14.8,0.194,0.21,0.494,0.346,0.25,0.249,0.501
83,0.037,0.129,0.068,0.131,14.3,0.192,0.253,0.473,0.377,0.331,0.44399999999999995,0.226
86,0.126,0.239,0.059,0.221,9.3,0.165,0.306,0.407,0,0.048,0.7589999999999999,0.193
