namePlayer.x,slugSeason,groupPosition,countGames,countGamesStarted,Tm
Rudy Gay,2011-12,F,65,65,MEM
Alonzo Gee,2011-12,G,63,31,CLE
Paul George,2011-12,G,66,66,IND
Daniel Gibson,2011-12,G,35,7,CLE
Taj Gibson,2011-12,F,63,0,CHI
Manu Ginobili,2011-12,G,34,7,SAS
Ryan Gomes,2011-12,F,32,2,LAC
Drew Gooden,2011-12,C,56,46,MIL
Ben Gordon,2011-12,G,52,21,DET
Marcin Gortat,2011-12,C,66,66,PHO
Andrew Goudelock,2011-12,G,40,0,LAL
Danny Granger,2011-12,F,62,62,IND
Aaron Gray,2011-12,C,49,40,TOR
Danny Green,2011-12,G,66,38,SAS
Gerald Green,2011-12,F,31,2,NJN
Willie Green,2011-12,G,53,2,ATL
Donte Greene,2011-12,F,53,7,SAC
Blake Griffin,2011-12,F,66,66,LAC
Hamed Haddadi,2011-12,C,35,0,MEM
Tyler Hansbrough,2011-12,F,66,0,IND
James Harden,2011-12,G,62,2,OKC
Josh Harrellson,2011-12,F,37,4,NYK
Al Harrington,2011-12,F,64,1,DEN
Devin Harris,2011-12,G,63,63,UTA
Tobias Harris,2011-12,F,42,9,MIL
Udonis Haslem,2011-12,F,64,10,MIA
Spencer Hawes,2011-12,C,37,29,PHI
Chuck Hayes,2011-12,C,54,9,SAC
Gordon Hayward,2011-12,F,66,58,UTA
Brendan Haywood,2011-12,C,54,54,DAL
Gerald Henderson,2011-12,G,55,55,CHA
Xavier Henry,2011-12,G,45,0,NOH
Roy Hibbert,2011-12,C,65,65,IND
JJ Hickson,2011-12,F,54,19,TOT
Cory Higgins,2011-12,G,38,0,CHA
Nene,2011-12,C,39,33,TOT
George Hill,2011-12,G,50,9,IND
Grant Hill,2011-12,F,49,46,PHO
Jordan Hill,2011-12,C,39,8,TOT
Kirk Hinrich,2011-12,G,48,31,ATL
Jrue Holiday,2011-12,G,65,65,PHI
Ryan Hollins,2011-12,C,39,8,TOT
Dwight Howard,2011-12,C,54,54,ORL
Josh Howard,2011-12,F,43,18,UTA
Kris Humphries,2011-12,F,62,62,NJN
Serge Ibaka,2011-12,F,66,66,OKC
Andre Iguodala,2011-12,F,62,62,PHI
Ersan Ilyasova,2011-12,F,60,41,MIL
Kyrie Irving,2011-12,G,51,51,CLE
Royal Ivey,2011-12,G,34,0,OKC
Jarrett Jack,2011-12,G,45,39,NOH
Reggie Jackson,2011-12,G,45,0,OKC
Stephen Jackson,2011-12,F,47,14,TOT
LeBron James,2011-12,F,62,62,MIA
Antawn Jamison,2011-12,F,65,65,CLE
Al Jefferson,2011-12,C,61,61,UTA
Richard Jefferson,2011-12,F,63,44,TOT
Jared Jeffries,2011-12,F,39,4,NYK
Charles Jenkins,2011-12,G,51,28,GSW
Brandon Jennings,2011-12,G,66,66,MIL
Jonas Jerebko,2011-12,F,64,13,DET
Yi Jianlian,2011-12,F,30,0,DAL
Amir Johnson,2011-12,F,64,43,TOR
Ivan Johnson,2011-12,F,56,0,ATL
JaJuan Johnson,2011-12,F,36,0,BOS
James Johnson,2011-12,F,62,40,TOR
Joe Johnson,2011-12,G,60,60,ATL
Wesley Johnson,2011-12,F,65,64,MIN
Dahntay Jones,2011-12,F,65,3,IND
Dominique Jones,2011-12,G,33,1,DAL
James Jones,2011-12,G,51,10,MIA
DeAndre Jordan,2011-12,C,66,66,LAC
Chris Kaman,2011-12,C,47,33,NOH
Jason Kidd,2011-12,G,48,48,DAL
Linas Kleiza,2011-12,F,49,3,TOR
Brandon Knight,2011-12,G,66,60,DET
Kyle Korver,2011-12,G,65,7,CHI
Kosta Koufos,2011-12,C,48,24,DEN
Carl Landry,2011-12,F,41,8,NOH
Ty Lawson,2011-12,G,61,61,DEN
Courtney Lee,2011-12,G,58,26,HOU
David Lee,2011-12,F,57,57,GSW
Kawhi Leonard,2011-12,F,64,39,SAS
Jon Leuer,2011-12,F,46,12,MIL
Jeremy Lin,2011-12,G,35,25,NYK
Shaun Livingston,2011-12,G,58,27,MIL
Robin Lopez,2011-12,C,64,0,PHO
Kevin Love,2011-12,F,55,55,MIN
Kyle Lowry,2011-12,G,47,38,HOU
John Lucas III,2011-12,G,49,2,CHI
Shelvin Mack,2011-12,G,64,0,WAS
Corey Maggette,2011-12,F,32,28,CHA
Jamaal Magloire,2011-12,C,34,1,TOR
Ian Mahinmi,2011-12,C,61,12,DAL
Shawn Marion,2011-12,F,63,63,DAL
Kenyon Martin,2011-12,F,42,0,LAC
Kevin Martin,2011-12,G,40,40,HOU
Roger Mason Jr.,2011-12,G,52,0,WAS
Wesley Matthews,2011-12,G,66,53,POR
Jason Maxiell,2011-12,F,65,42,DET
O.J. Mayo,2011-12,G,66,0,MEM
Luc Mbah a Moute,2011-12,F,43,22,MIL
JaVale McGee,2011-12,C,61,45,TOT
Tracy McGrady,2011-12,F,52,0,ATL
Dominic McGuire,2011-12,F,64,6,GSW
Josh McRoberts,2011-12,F,50,6,LAL
Jodie Meeks,2011-12,G,66,50,PHI
CJ Miles,2011-12,G,56,14,UTA
Andre Miller,2011-12,G,66,7,DEN
Mike Miller,2011-12,G,39,2,MIA
Paul Millsap,2011-12,F,64,62,UTA
Nazr Mohammed,2011-12,C,63,1,OKC
Greg Monroe,2011-12,C,66,66,DET
E'Twaun Moore,2011-12,G,38,0,BOS
Markieff Morris,2011-12,F,63,7,PHO
Anthony Morrow,2011-12,G,62,18,NJN
Timofey Mozgov,2011-12,C,44,35,DEN
Byron Mullens,2011-12,C,65,25,CHA
Troy Murphy,2011-12,F,59,0,LAL
Steve Nash,2011-12,G,62,62,PHO
Gary Neal,2011-12,G,56,7,SAS
Jameer Nelson,2011-12,G,57,57,ORL
Joakim Noah,2011-12,C,64,64,CHI
Steve Novak,2011-12,F,54,0,NYK
Dirk Nowitzki,2011-12,F,62,62,DAL
Lamar Odom,2011-12,F,50,4,DAL
Travis Outlaw,2011-12,F,39,5,SAC
Zaza Pachulia,2011-12,C,58,44,ATL
Jannero Pargo,2011-12,G,50,0,ATL
Jeremy Pargo,2011-12,G,44,5,MEM
Anthony Parker,2011-12,F,51,51,CLE
Tony Parker,2011-12,G,60,60,SAS
Chandler Parsons,2011-12,F,63,57,HOU
Patrick Patterson,2011-12,F,64,1,HOU
Chris Paul,2011-12,G,60,60,LAC
Sasha Pavlovic,2011-12,F,45,7,BOS
Nikola Pekovic,2011-12,C,47,35,MIN
Kendrick Perkins,2011-12,C,65,65,OKC
Johan Petro,2011-12,C,59,10,NJN
Paul Pierce,2011-12,F,61,61,BOS
Mickael Pietrus,2011-12,G,42,6,BOS
Dexter Pittman,2011-12,C,35,6,MIA
Quincy Pondexter,2011-12,F,64,8,MEM
AJ Price,2011-12,G,44,1,IND
Ronnie Price,2011-12,G,36,8,PHO
Tayshaun Prince,2011-12,F,63,63,DET
Vladimir Radmanovic,2011-12,F,49,3,ATL
Anthony Randolph,2011-12,F,34,5,MIN
Michael Redd,2011-12,G,51,2,PHO
JJ Redick,2011-12,G,65,22,ORL
Jason Richardson,2011-12,G,54,54,ORL
Quentin Richardson,2011-12,F,48,3,ORL
Luke Ridnour,2011-12,G,53,53,MIN
Nate Robinson,2011-12,G,51,9,GSW
Rajon Rondo,2011-12,G,53,53,BOS
Derrick Rose,2011-12,G,39,39,CHI
Ricky Rubio,2011-12,G,41,31,MIN
Brandon Rush,2011-12,F,65,1,GSW
John Salmons,2011-12,F,46,32,SAC
Samardo Samuels,2011-12,C,54,0,CLE
Larry Sanders,2011-12,F,52,0,MIL
Luis Scola,2011-12,F,66,66,HOU
Thabo Sefolosha,2011-12,G,42,42,OKC
Kevin Seraphin,2011-12,C,57,21,WAS
Ramon Sessions,2011-12,G,64,23,TOT
Iman Shumpert,2011-12,G,59,35,NYK
Chris Singleton,2011-12,F,66,51,WAS
Donald Sloan,2011-12,G,33,11,TOT
Craig Smith,2011-12,F,47,0,POR
JR Smith,2011-12,G,35,1,NYK
Jason Smith,2011-12,F,40,29,NOH
Josh Smith,2011-12,F,66,66,ATL
Nolan Smith,2011-12,G,44,4,POR
Marreese Speights,2011-12,F,60,54,MEM
Tiago Splitter,2011-12,C,59,2,SAS
Jerry Stackhouse,2011-12,F,30,0,ATL
Lance Stephenson,2011-12,G,42,1,IND
DeShawn Stevenson,2011-12,F,51,30,NJN
Greg Stiemsma,2011-12,C,55,3,BOS
Amar'e Stoudemire,2011-12,F,47,47,NYK
Rodney Stuckey,2011-12,G,55,48,DET
Jeff Teague,2011-12,G,66,66,ATL
Sebastian Telfair,2011-12,G,60,1,PHO
Jason Terry,2011-12,G,63,1,DAL
Isaiah Thomas,2011-12,G,65,37,SAC
Kurt Thomas,2011-12,C,53,3,POR
Lance Thomas,2011-12,F,42,10,NOH
Tyrus Thomas,2011-12,F,54,30,CHA
Jason Thompson,2011-12,F,64,47,SAC
Klay Thompson,2011-12,G,66,29,GSW
Tristan Thompson,2011-12,F,60,25,CLE
Marcus Thornton,2011-12,G,51,51,SAC
Jamaal Tinsley,2011-12,G,37,1,UTA
Anthony Tolliver,2011-12,F,51,0,MIN
Hedo Turkoglu,2011-12,F,53,53,ORL
Evan Turner,2011-12,F,65,20,PHI
Jeremy Tyler,2011-12,C,42,23,GSW
Ekpe Udoh,2011-12,C,61,11,TOT
Beno Udrih,2011-12,G,59,0,MIL
Greivis Vasquez,2011-12,G,66,26,NOH
Jan Vesely,2011-12,F,57,20,WAS
Nikola Vucevic,2011-12,C,51,15,PHI
Dwyane Wade,2011-12,G,49,49,MIA
Von Wafer,2011-12,G,33,1,ORL
Henry Walker,2011-12,G,32,8,NYK
Kemba Walker,2011-12,G,66,25,CHA
John Wall,2011-12,G,66,66,WAS
Ben Wallace,2011-12,C,62,11,DET
Gerald Wallace,2011-12,F,58,58,TOT
Luke Walton,2011-12,F,30,0,TOT
Hakim Warrick,2011-12,F,35,0,PHO
C.J. Watson,2011-12,G,49,25,CHI
Earl Watson,2011-12,G,50,2,UTA
Martell Webster,2011-12,F,47,26,MIN
David West,2011-12,F,66,66,IND
Delonte West,2011-12,G,44,33,DAL
Russell Westbrook,2011-12,G,66,66,OKC
DJ White,2011-12,F,58,11,CHA
Damien Wilkins,2011-12,F,60,2,DET
Deron Williams,2011-12,G,55,55,NJN
Derrick Williams,2011-12,F,66,15,MIN
Jordan Williams,2011-12,C,43,5,NJN
Lou Williams,2011-12,G,64,0,PHI
Marvin Williams,2011-12,F,57,37,ATL
Mo Williams,2011-12,G,52,1,LAC
Reggie Williams,2011-12,F,33,13,CHA
Shelden Williams,2011-12,C,58,35,NJN
Terrence Williams,2011-12,G,30,0,TOT
Metta World Peace,2011-12,F,64,45,LAL
Brandan Wright,2011-12,C,49,0,DAL
Dorell Wright,2011-12,F,61,61,GSW
Nick Young,2011-12,G,62,35,TOT
Sam Young,2011-12,F,35,2,TOT
Thaddeus Young,2011-12,F,63,1,PHI
Jeff Adrien,2012-13,F,52,5,CHA
Arron Afflalo,2012-13,F,64,64,ORL
Cole Aldrich,2012-13,C,45,0,TOT
LaMarcus Aldridge,2012-13,F,74,74,POR
Lavoy Allen,2012-13,C,79,37,PHI
Ray Allen,2012-13,G,79,0,MIA
Tony Allen,2012-13,G,79,79,MEM
Al-Farouq Aminu,2012-13,F,76,71,NOH
Lou Amundson,2012-13,F,39,0,TOT
Chris Andersen,2012-13,C,42,0,MIA
Alan Anderson,2012-13,F,65,2,TOR
James Anderson,2012-13,G,39,2,TOT
Ryan Anderson,2012-13,F,81,22,NOH
Carmelo Anthony,2012-13,F,67,67,NYK
Joel Anthony,2012-13,C,62,3,MIA
Trevor Ariza,2012-13,F,56,15,WAS
Darrell Arthur,2012-13,F,59,3,MEM
Omer Asik,2012-13,C,82,82,HOU
D.J. Augustin,2012-13,G,76,5,IND
Gustavo Ayon,2012-13,C,55,3,TOT
Jeff Ayres,2012-13,F,37,0,IND
Luke Babbitt,2012-13,F,62,0,POR
Leandro Barbosa,2012-13,G,41,2,BOS
J.J. Barea,2012-13,G,74,2,MIN
Andrea Bargnani,2012-13,F,35,25,TOR
Harrison Barnes,2012-13,F,81,81,GSW
Matt Barnes,2012-13,F,80,4,LAC
Will Barton,2012-13,G,73,5,POR
Brandon Bass,2012-13,F,81,69,BOS
Shane Battier,2012-13,F,72,20,MIA
Nicolas Batum,2012-13,F,73,73,POR
Jerryd Bayless,2012-13,G,80,4,MEM
Kent Bazemore,2012-13,G,61,0,GSW
Bradley Beal,2012-13,G,56,46,WAS
Michael Beasley,2012-13,F,75,20,PHO
Rodrigue Beaubois,2012-13,G,45,0,DAL
Marco Belinelli,2012-13,G,73,27,CHI
Patrick Beverley,2012-13,G,41,0,HOU
Andris Biedrins,2012-13,C,53,9,GSW
Bismack Biyombo,2012-13,C,80,65,CHA
DeJuan Blair,2012-13,F,61,16,SAS
Steve Blake,2012-13,G,45,13,LAL
Andray Blatche,2012-13,C,82,8,BRK
Eric Bledsoe,2012-13,G,76,12,LAC
Keith Bogans,2012-13,G,74,23,BRK
Andrew Bogut,2012-13,C,32,32,GSW
Matt Bonner,2012-13,F,68,4,SAS
Trevor Booker,2012-13,F,48,14,WAS
Carlos Boozer,2012-13,F,79,79,CHI
Chris Bosh,2012-13,C,74,74,MIA
Avery Bradley,2012-13,G,50,50,BOS
Elton Brand,2012-13,C,72,18,DAL
Corey Brewer,2012-13,F,82,2,DEN
Ronnie Brewer,2012-13,F,60,34,TOT
Aaron Brooks,2012-13,G,53,20,TOT
MarShon Brooks,2012-13,G,73,2,BRK
Shannon Brown,2012-13,G,59,22,PHO
Kobe Bryant,2012-13,G,78,78,LAL
Alec Burks,2012-13,G,64,0,UTA
Caron Butler,2012-13,F,78,78,LAC
Jimmy Butler,2012-13,F,82,20,CHI
Will Bynum,2012-13,G,65,0,DET
Jose Calderon,2012-13,G,73,58,TOT
DeMarre Carroll,2012-13,F,66,12,UTA
Vince Carter,2012-13,F,81,3,DAL
Omri Casspi,2012-13,F,43,1,CLE
Mario Chalmers,2012-13,G,77,77,MIA
Tyson Chandler,2012-13,C,66,66,NYK
Wilson Chandler,2012-13,F,43,8,DEN
Earl Clark,2012-13,F,59,36,LAL
Victor Claver,2012-13,F,49,16,POR
Norris Cole,2012-13,G,80,4,MIA
Jason Collins,2012-13,C,38,9,TOT
Darren Collison,2012-13,G,81,47,DAL
Nick Collison,2012-13,C,81,2,OKC
Mike Conley,2012-13,G,80,80,MEM
Daequan Cook,2012-13,G,49,1,TOT
Chris Copeland,2012-13,F,56,13,NYK
DeMarcus Cousins,2012-13,C,75,74,SAC
Jamal Crawford,2012-13,G,76,0,LAC
Jordan Crawford,2012-13,G,70,14,TOT
Jae Crowder,2012-13,F,78,16,DAL
Dante Cunningham,2012-13,F,80,9,MIN
Stephen Curry,2012-13,G,78,78,GSW
Samuel Dalembert,2012-13,C,47,23,MIL
Marquis Daniels,2012-13,F,59,33,MIL
Anthony Davis,2012-13,F,64,60,NOH
Ed Davis,2012-13,C,81,28,TOT
Glen Davis,2012-13,F,34,33,ORL
Austin Daye,2012-13,F,55,0,TOT
Nando De Colo,2012-13,G,72,6,SAS
Carlos Delfino,2012-13,F,67,5,HOU
Luol Deng,2012-13,F,75,75,CHI
DeMar DeRozan,2012-13,G,82,82,TOR
Boris Diaw,2012-13,F,75,20,SAS
Toney Douglas,2012-13,G,71,0,TOT
Goran Dragic,2012-13,G,77,77,PHO
Andre Drummond,2012-13,C,60,10,DET
Jared Dudley,2012-13,F,79,50,PHO
Chris Duhon,2012-13,G,46,9,LAL
Tim Duncan,2012-13,C,69,69,SAS
Mike Dunleavy,2012-13,F,75,3,MIL
Kevin Durant,2012-13,F,81,81,OKC
Wayne Ellington,2012-13,G,78,21,TOT
Monta Ellis,2012-13,G,82,82,MIL
Kim English,2012-13,G,41,0,DET
Jeremy Evans,2012-13,F,37,0,UTA
Reggie Evans,2012-13,F,80,56,BRK
Tyreke Evans,2012-13,G,65,61,SAC
Festus Ezeli,2012-13,C,78,41,GSW
Kenneth Faried,2012-13,F,80,80,DEN
Derrick Favors,2012-13,F,77,8,UTA
Raymond Felton,2012-13,G,68,68,NYK
Landry Fields,2012-13,F,51,22,TOR
Derek Fisher,2012-13,G,33,9,TOT
Evan Fournier,2012-13,G,38,4,DEN
Randy Foye,2012-13,G,82,72,UTA
Jimmer Fredette,2012-13,G,69,0,SAC
Enes Freedom,2012-13,C,70,2,UTA
Joel Freeland,2012-13,F,51,1,POR
Danilo Gallinari,2012-13,F,71,71,DEN
Francisco Garcia,2012-13,G,58,20,TOT
Kevin Garnett,2012-13,C,68,68,BOS
Marc Gasol,2012-13,C,80,80,MEM
Pau Gasol,2012-13,F,49,42,LAL
Rudy Gay,2012-13,F,75,74,TOT
Alonzo Gee,2012-13,F,82,82,CLE
Mickael Gelabale,2012-13,F,36,13,MIN
Paul George,2012-13,F,79,79,IND
Daniel Gibson,2012-13,G,46,3,CLE
Taj Gibson,2012-13,F,65,5,CHI
Manu Ginobili,2012-13,G,60,0,SAS
Ben Gordon,2012-13,G,75,0,CHA
Eric Gordon,2012-13,G,42,40,NOH
Marcin Gortat,2012-13,C,61,61,PHO
Aaron Gray,2012-13,C,42,16,TOR
Danny Green,2012-13,G,80,80,SAS
Draymond Green,2012-13,F,79,1,GSW
Gerald Green,2012-13,F,60,7,IND
Jeff Green,2012-13,F,81,17,BOS
Willie Green,2012-13,G,72,60,LAC
Blake Griffin,2012-13,F,80,80,LAC
Hamed Haddadi,2012-13,C,30,0,TOT
Jordan Hamilton,2012-13,F,40,1,DEN
Richard Hamilton,2012-13,G,50,45,CHI
Tyler Hansbrough,2012-13,F,81,8,IND
James Harden,2012-13,G,78,78,HOU
Maurice Harkless,2012-13,F,76,59,ORL
Devin Harris,2012-13,G,58,34,ATL
Tobias Harris,2012-13,F,55,34,TOT
Udonis Haslem,2012-13,F,75,59,MIA
Spencer Hawes,2012-13,C,82,40,PHI
Chuck Hayes,2012-13,C,74,1,SAC
Gordon Hayward,2012-13,F,72,27,UTA
Brendan Haywood,2012-13,C,61,17,CHA
Gerald Henderson,2012-13,G,68,58,CHA
Xavier Henry,2012-13,F,50,2,NOH
John Henson,2012-13,F,63,9,MIL
Roy Hibbert,2012-13,C,79,79,IND
JJ Hickson,2012-13,C,80,80,POR
Nene,2012-13,F,61,49,WAS
George Hill,2012-13,G,76,76,IND
Kirk Hinrich,2012-13,G,60,60,CHI
Jrue Holiday,2012-13,G,78,78,PHI
Ryan Hollins,2012-13,C,60,0,LAC
Al Horford,2012-13,C,74,74,ATL
Dwight Howard,2012-13,C,76,76,LAL
Kris Humphries,2012-13,F,65,21,BRK
Serge Ibaka,2012-13,F,80,80,OKC
Andre Iguodala,2012-13,G,80,80,DEN
Ersan Ilyasova,2012-13,F,73,54,MIL
Kyrie Irving,2012-13,G,59,59,CLE
Royal Ivey,2012-13,G,53,5,PHI
Jarrett Jack,2012-13,G,79,4,GSW
Reggie Jackson,2012-13,G,70,0,OKC
Stephen Jackson,2012-13,F,55,6,SAS
Bernard James,2012-13,C,46,11,DAL
LeBron James,2012-13,F,76,76,MIA
Mike James,2012-13,G,45,23,DAL
Antawn Jamison,2012-13,F,76,6,LAL
Al Jefferson,2012-13,C,78,78,UTA
Richard Jefferson,2012-13,F,56,1,GSW
Jared Jeffries,2012-13,F,38,0,POR
Charles Jenkins,2012-13,G,59,1,TOT
John Jenkins,2012-13,G,61,2,ATL
Brandon Jennings,2012-13,G,80,80,MIL
Jonas Jerebko,2012-13,F,49,2,DET
Amir Johnson,2012-13,F,81,38,TOR
Chris Johnson,2012-13,C,30,0,MIN
Ivan Johnson,2012-13,F,69,5,ATL
James Johnson,2012-13,F,54,11,SAC
Joe Johnson,2012-13,G,72,72,BRK
Orlando Johnson,2012-13,G,51,0,IND
Wesley Johnson,2012-13,F,50,21,PHO
Dahntay Jones,2012-13,F,78,19,TOT
DeQuan Jones,2012-13,F,63,17,ORL
James Jones,2012-13,F,38,0,MIA
Kevin Jones,2012-13,F,32,0,CLE
Perry Jones III,2012-13,F,38,1,OKC
DeAndre Jordan,2012-13,C,82,82,LAC
Chris Kaman,2012-13,C,66,52,DAL
Jason Kidd,2012-13,G,76,48,NYK
Michael Kidd-Gilchrist,2012-13,F,78,77,CHA
Andrei Kirilenko,2012-13,F,64,64,MIN
Brandon Knight,2012-13,G,75,75,DET
Kyle Korver,2012-13,F,74,60,ATL
Kosta Koufos,2012-13,C,81,81,DEN
Doron Lamb,2012-13,G,47,0,TOT
Carl Landry,2012-13,F,81,2,GSW
Ty Lawson,2012-13,G,73,71,DEN
Courtney Lee,2012-13,G,78,39,BOS
David Lee,2012-13,F,79,79,GSW
Kawhi Leonard,2012-13,F,58,57,SAS
Meyers Leonard,2012-13,C,69,9,POR
Rashard Lewis,2012-13,F,55,9,MIA
DeAndre Liggins,2012-13,G,39,1,OKC
Damian Lillard,2012-13,G,82,82,POR
Jeremy Lin,2012-13,G,82,82,HOU
Shaun Livingston,2012-13,G,66,16,TOT
Brook Lopez,2012-13,C,74,74,BRK
Robin Lopez,2012-13,C,82,82,NOH
Kyle Lowry,2012-13,G,68,52,TOR
John Lucas III,2012-13,G,63,0,TOR
Shelvin Mack,2012-13,G,31,3,TOT
Ian Mahinmi,2012-13,C,80,2,IND
Shawn Marion,2012-13,F,67,67,DAL
Kendall Marshall,2012-13,G,48,3,PHO
Cartier Martin,2012-13,F,41,3,WAS
Kevin Martin,2012-13,G,77,0,OKC
Roger Mason Jr.,2012-13,G,69,13,NOH
Wesley Matthews,2012-13,G,69,69,POR
Jason Maxiell,2012-13,F,72,71,DET
Eric Maynor,2012-13,G,64,0,TOT
O.J. Mayo,2012-13,G,82,82,DAL
Luc Mbah a Moute,2012-13,F,58,45,MIL
JaVale McGee,2012-13,C,79,0,DEN
Josh McRoberts,2012-13,F,67,22,TOT
Jodie Meeks,2012-13,G,78,10,LAL
CJ Miles,2012-13,F,65,13,CLE
Andre Miller,2012-13,G,82,11,DEN
Darius Miller,2012-13,F,52,2,NOH
Mike Miller,2012-13,F,59,17,MIA
Patty Mills,2012-13,G,58,2,SAS
Paul Millsap,2012-13,F,78,78,UTA
Nazr Mohammed,2012-13,C,63,12,CHI
Greg Monroe,2012-13,C,81,81,DET
E'Twaun Moore,2012-13,G,75,21,ORL
Darius Morris,2012-13,G,48,17,LAL
Marcus Morris Sr.,2012-13,F,77,23,TOT
Markieff Morris,2012-13,F,82,32,PHO
Anthony Morrow,2012-13,G,41,1,TOT
Donatas Motiejunas,2012-13,F,44,14,HOU
Arnett Moultrie,2012-13,F,47,0,PHI
Timofey Mozgov,2012-13,C,41,1,DEN
Byron Mullens,2012-13,F,53,41,CHA
Steve Nash,2012-13,G,50,50,LAL
Gary Neal,2012-13,G,68,17,SAS
Jameer Nelson,2012-13,G,56,56,ORL
Andrew Nicholson,2012-13,F,75,28,ORL
Joakim Noah,2012-13,C,66,64,CHI
Steve Novak,2012-13,F,81,1,NYK
Dirk Nowitzki,2012-13,F,53,47,DAL
Jermaine O'Neal,2012-13,C,55,4,PHO
Kyle O'Quinn,2012-13,C,57,5,ORL
Lamar Odom,2012-13,F,82,2,LAC
Emeka Okafor,2012-13,C,79,77,WAS
Travis Outlaw,2012-13,F,38,2,SAC
Zaza Pachulia,2012-13,C,52,15,ATL
Jannero Pargo,2012-13,G,32,0,TOT
Jeremy Pargo,2012-13,G,39,11,TOT
Tony Parker,2012-13,G,66,66,SAS
Chandler Parsons,2012-13,F,76,76,HOU
Patrick Patterson,2012-13,F,71,41,TOT
Chris Paul,2012-13,G,70,70,LAC
Sasha Pavlovic,2012-13,G,39,1,POR
Nikola Pekovic,2012-13,C,62,62,MIN
Kendrick Perkins,2012-13,C,78,78,OKC
Johan Petro,2012-13,C,31,8,ATL
Paul Pierce,2012-13,F,77,77,BOS
Quincy Pondexter,2012-13,F,59,1,MEM
AJ Price,2012-13,G,57,22,WAS
Ronnie Price,2012-13,G,39,0,POR
Pablo Prigioni,2012-13,G,78,18,NYK
Tayshaun Prince,2012-13,F,82,81,TOT
Anthony Randolph,2012-13,F,39,0,DEN
Zach Randolph,2012-13,F,76,75,MEM
JJ Redick,2012-13,G,78,13,TOT
Jason Richardson,2012-13,G,33,33,PHI
Luke Ridnour,2012-13,G,82,82,MIN
Austin Rivers,2012-13,G,61,26,NOH
Brian Roberts,2012-13,G,78,5,NOH
Nate Robinson,2012-13,G,82,23,CHI
Thomas Robinson,2012-13,F,70,0,TOT
Rajon Rondo,2012-13,G,38,38,BOS
Terrence Ross,2012-13,G,73,2,TOR
Ricky Rubio,2012-13,G,57,47,MIN
Robert Sacre,2012-13,C,32,3,LAL
John Salmons,2012-13,F,76,72,SAC
Larry Sanders,2012-13,C,71,55,MIL
Luis Scola,2012-13,F,82,67,PHO
Mike Scott,2012-13,F,40,1,ATL
Thabo Sefolosha,2012-13,G,81,81,OKC
Kevin Seraphin,2012-13,C,79,8,WAS
Ramon Sessions,2012-13,G,61,0,CHA
Iman Shumpert,2012-13,G,45,45,NYK
Alexey Shved,2012-13,G,77,16,MIN
Kyle Singler,2012-13,F,82,74,DET
Chris Singleton,2012-13,F,57,11,WAS
Greg Smith,2012-13,C,70,10,HOU
Ish Smith,2012-13,G,52,3,TOT
JR Smith,2012-13,G,80,0,NYK
Jason Smith,2012-13,C,51,0,NOH
Josh Smith,2012-13,F,76,76,ATL
Nolan Smith,2012-13,G,40,0,POR
Marreese Speights,2012-13,C,79,3,TOT
Tiago Splitter,2012-13,F,81,58,SAS
Jerry Stackhouse,2012-13,F,37,0,BRK
Lance Stephenson,2012-13,G,78,72,IND
DeShawn Stevenson,2012-13,G,56,31,ATL
Greg Stiemsma,2012-13,C,76,19,MIN
Rodney Stuckey,2012-13,G,76,24,DET
Jared Sullinger,2012-13,F,45,5,BOS
Jeff Taylor,2012-13,F,77,29,CHA
Tyshawn Taylor,2012-13,G,38,0,BRK
Jeff Teague,2012-13,G,80,78,ATL
Marquis Teague,2012-13,G,48,0,CHI
Mirza Teletovic,2012-13,F,53,0,BRK
Sebastian Telfair,2012-13,G,59,2,TOT
Garrett Temple,2012-13,G,51,36,WAS
Jason Terry,2012-13,G,79,24,BOS
Hasheem Thabeet,2012-13,C,66,4,OKC
Isaiah Thomas,2012-13,G,79,62,SAC
Kurt Thomas,2012-13,F,39,17,NYK
Lance Thomas,2012-13,F,59,9,NOH
Jason Thompson,2012-13,F,82,81,SAC
Klay Thompson,2012-13,G,82,82,GSW
Tristan Thompson,2012-13,F,82,82,CLE
Marcus Thornton,2012-13,G,72,8,SAC
Jamaal Tinsley,2012-13,G,66,32,UTA
Anthony Tolliver,2012-13,F,62,11,ATL
P.J. Tucker,2012-13,G,79,45,PHO
Ronny Turiaf,2012-13,C,65,0,LAC
Evan Turner,2012-13,F,82,82,PHI
Ekpe Udoh,2012-13,C,76,9,MIL
Beno Udrih,2012-13,G,66,9,TOT
Jonas Valanciunas,2012-13,C,62,57,TOR
Greivis Vasquez,2012-13,G,78,78,NOH
Jan Vesely,2012-13,F,51,4,WAS
Charlie Villanueva,2012-13,F,69,0,DET
Nikola Vucevic,2012-13,C,77,77,ORL
Dwyane Wade,2012-13,G,69,69,MIA
Dion Waiters,2012-13,G,61,48,CLE
Kemba Walker,2012-13,G,82,82,CHA
John Wall,2012-13,G,49,42,WAS
Gerald Wallace,2012-13,F,69,68,BRK
Luke Walton,2012-13,F,50,0,CLE
C.J. Watson,2012-13,G,80,8,BRK
Earl Watson,2012-13,G,48,4,UTA
Martell Webster,2012-13,F,76,62,WAS
David West,2012-13,F,73,73,IND
Russell Westbrook,2012-13,G,82,82,OKC
James White,2012-13,F,57,16,NYK
Chris Wilcox,2012-13,C,61,7,BOS
Damien Wilkins,2012-13,G,61,21,PHI
